,geneSymbol,moduleColor,GSsubtype,p.GSsubtype,MM.turquoise,p.MMturquoise,MM.green,p.MMgreen,MM.yellow,p.MMyellow,MM.grey,p.MMgrey,MM.blue,p.MMblue,MM.pink,p.MMpink,MM.red,p.MMred,MM.black,p.MMblack,MM.brown,p.MMbrown
UBE2E2,UBE2E2,blue,-0.201405501664356,8.03735742859028e-05,-0.304142796848065,1.56771934153463e-09,-0.142754583532531,0.00542704976146557,0.144087208149522,0.00500428388829872,-0.0316311394773743,0.539812661295623,0.381030056650366,1.65441024041041e-14,-0.0324060306246251,0.529922989167804,0.0707199889923935,0.170026556555475,0.123648872051736,0.0161599041307851,0.222391261683298,1.27569228897535e-05
ZNRF3,ZNRF3,blue,0.201949500063308,7.68043682931227e-05,0.308769268064283,8.58068181942936e-10,0.384298776038453,9.45724054848886e-15,0.0441934264675264,0.391560168168395,0.0984271632390709,0.0558826316209027,-0.29094864450268,8.25826182407428e-09,0.0523615201300875,0.309939327311855,-0.0777778126785325,0.13118314148239,-0.108067807253211,0.0357047293947185,-0.256156785195023,4.45907401665417e-07
ENO2,ENO2,blue,0.202809159530075,7.14668799816965e-05,0.21492947622518,2.50643899677279e-05,0.108096776129651,0.0356549695875674,0.00754453181978506,0.883764497672011,0.155994036130458,0.00235429056138437,-0.198321920979101,0.000103740472502114,0.125311282240418,0.0147737742135975,-0.0946194628537747,0.0661147775056782,-0.0679678874177425,0.187304383692328,-0.013888209581199,0.787824751738947
EMILIN2,EMILIN2,blue,-0.203579872851558,6.69805970736449e-05,-0.356341557289758,9.2732869387126e-13,-0.0438242657585554,0.395532231782408,0.198129794128419,0.000105389789436689,0.0201779814353606,0.695763729257631,0.774092727108047,1.17740705520379e-76,-0.0332620652706228,0.519105346984379,0.215075614338521,2.47405668179259e-05,0.306708106242197,1.12382470978604e-09,0.413507352718364,4.80365774858524e-17
CORO1A,CORO1A,blue,-0.203694397032128,6.63370593369927e-05,-0.290280437732686,8.96329306730924e-09,-0.271332834363081,8.38235521374682e-08,0.0966090821822406,0.0605913426864062,-0.0302509883710482,0.557651929433848,0.856655774413034,3.99774673516964e-110,0.0616876986442588,0.231496190412274,0.240840582271289,2.17041290691973e-06,0.43317386975593,1.01232293209516e-18,0.212955740221616,2.98506951453018e-05
APOB48R,APOB48R,blue,0.203856288820703,6.5437287998614e-05,0.235902061900102,3.5371694522148e-06,-0.0389437064490281,0.450290392982299,-0.278114932726761,3.83887274702269e-08,-0.151530903359896,0.0031428142981969,0.380904263241907,1.69019164706747e-14,0.167327750617513,0.00109270685189458,0.157339000431154,0.00215482645803261,0.364448678173065,2.56737752428616e-13,0.19621073288123,0.000123272799917468
SATB1,SATB1,blue,-0.20464132610279,6.12349551430838e-05,-0.224469615093701,1.05254646725658e-05,0.0878878716294574,0.087937417880374,-0.0213514923932954,0.679025866327861,0.228486909910094,7.22077261993774e-06,0.311120649189412,6.29118501145708e-10,0.105694438121784,0.0399868056066135,0.236879185420952,3.21403804445866e-06,-0.0124401111563407,0.809499545758006,0.273267567988949,6.72284500276124e-08
MBP,MBP,blue,-0.207191980678245,4.92703010308185e-05,-0.187133196767223,0.000253590766633934,0.167104467655877,0.00110988337358783,-0.0080985499165625,0.875296150344793,0.234015166199474,4.25101315154524e-06,0.402576990212135,3.68710018866981e-16,-0.0120910533022845,0.814746688530322,0.167879288253723,0.00105132270805057,0.131706751445461,0.0103662443051037,0.154066709526599,0.00266954613342519
RGPD1,RGPD1,blue,-0.211886942900715,3.27914544254498e-05,-0.212905451392509,2.99832747098017e-05,0.0905925025675315,0.0785596884049737,0.124772131871572,0.0152114294969792,0.0526915787793329,0.306895242751455,0.271630602849273,8.10342218268493e-08,0.133314051430695,0.00946102538301152,0.0776274663376603,0.131932193323705,-0.00102897517183406,0.984091784750442,0.0394762677864871,0.444115078020414
CAMK2D,CAMK2D,blue,-0.212605391988357,3.07859982241581e-05,-0.264910156674073,1.72225324118593e-07,-0.0801374631786559,0.119852583045762,0.0389242698406759,0.450516682812171,0.0575319324929643,0.264521267181891,0.415735305169184,3.14156364898191e-17,-0.059130837774728,0.251451438353652,0.288425989406765,1.123893613327e-08,0.119991970760019,0.019615551882267,0.33290654944891,3.10740865867053e-11
ARHGAP26,ARHGAP26,blue,-0.213677893957346,2.80069946963057e-05,-0.236429533534956,3.35906888728794e-06,0.0130146303443306,0.800881848757299,-0.0331606289470551,0.520381232635838,0.0963253539816564,0.0613549110781669,0.528244516077526,1.49742731116615e-28,-0.0496395490561095,0.335798367785916,0.321695003677564,1.50573816196563e-10,0.2782259168437,3.78945403507301e-08,0.326180468775702,8.07089904925828e-11
RASSF5,RASSF5,blue,-0.214455582214279,2.61423240776982e-05,-0.2513444241207,7.41373250227582e-07,-0.0502519707690139,0.329862966233951,0.0019567642651547,0.969753154353618,-0.0216606448886195,0.674642105822028,0.676825018135423,5.7573433022317e-52,0.070318206069957,0.172472025350087,0.300127326361239,2.62274917745808e-09,0.266007134591351,1.52497080425331e-07,0.340678084781788,1.00162015263698e-11
HLA-A,HLA-A,blue,-0.215339216713722,2.41664577702686e-05,-0.301837249544811,2.10865279742444e-09,-0.336020620029419,1.98165073184613e-11,0.111535722770644,0.0301518859889805,-0.0647959100380649,0.208780647241668,0.601708332924795,1.35576695951332e-38,-0.0662287755392632,0.198868830691593,0.0129782295594994,0.801427151062836,0.648212564727949,1.99505536686566e-46,0.0474915870151077,0.357152970169704
IL18BP,IL18BP,blue,-0.217335611079384,2.02106572767363e-05,-0.349098619675426,2.83309972449338e-12,-0.324950254859191,9.58616618672249e-11,0.174611074560221,0.000650069203731753,-0.00972864968408493,0.850465440282125,0.740848810701931,5.68158616615988e-67,0.209155200010422,4.16030599663234e-05,0.152391307898341,0.00297431089410527,0.468156496154313,5.49834873106965e-22,0.124329463693535,0.0155792242712703
ICAM2,ICAM2,blue,-0.217389248775962,2.01133634249947e-05,-0.252762490573338,6.38910615200808e-07,-0.214159825882863,2.68371605342858e-05,-0.0697907542183625,0.175722035423771,0.0908774861661766,0.0776206472619487,0.60958482986867,7.87636222233199e-40,0.0346608528759715,0.501676614974643,0.586639393539835,2.53104146280853e-36,0.242480900184,1.8410811991757e-06,0.337396739176441,1.62177169424328e-11
C10orf54,C10orf54,blue,-0.220158931260346,1.565154437924e-05,-0.264844247579075,1.73485802457517e-07,-0.187178988863154,0.000252690570200858,-0.144708647511427,0.0048174718000322,0.0808819980485709,0.116440544071111,0.834779198057133,1.74546709789135e-99,-0.000437129911234216,0.993241495977574,0.519178536038597,1.78279425226233e-27,0.403117409160554,3.33951116022847e-16,0.413634254325233,4.68925893745453e-17
NR1D1,NR1D1,blue,0.220265639423363,1.55000321986148e-05,0.270864042938684,8.84034832514618e-08,0.0995904448998777,0.0530321625378028,-0.11395903129773,0.0267257044840182,-0.198013883194318,0.00010639671581292,-0.207287702558947,4.8867423845672e-05,0.000855729367018919,0.986769939260163,0.00531226869378669,0.918009820088675,0.00946347831432884,0.854495324720718,0.0411893803589558,0.4245805267082
SLAMF8,SLAMF8,blue,-0.221594716687164,1.3725879103937e-05,-0.396232854764167,1.1632680369498e-15,-0.143505829350408,0.00518493369037431,0.353996107764523,1.33554135789778e-12,-0.0882092079049273,0.0867782532812788,0.795093913835492,1.13155356444272e-83,0.0106392169308323,0.836657509320463,0.0324163993377285,0.529791281220905,0.420848900323099,1.1711861836233e-17,0.247439595761372,1.1115205230353e-06
SGK1,SGK1,blue,-0.222412837053578,1.27316042960655e-05,-0.277589080185939,4.08160971760164e-08,-0.0484685247739206,0.347336932283275,-0.0395200700976797,0.443609320479189,0.101205536167181,0.0492761205732999,0.593218008552742,2.66989397484553e-37,-0.0350145960362002,0.497318413276293,0.510285014384478,1.88570480291513e-26,0.16322852281351,0.00145055620670388,0.496650531858825,6.14736159592783e-25
STK17B,STK17B,blue,-0.228897300060279,6.94540456403244e-06,-0.298366913917921,3.27840124809647e-09,0.0436863864175713,0.397021972259756,0.0224990874757725,0.662808639785958,0.0204518658879199,0.691843703342926,0.671871906195329,5.80379088174115e-51,-0.0922125398926331,0.0733420948956299,0.361540220917496,4.08699162440333e-13,0.245876088866252,1.30473814992527e-06,0.486072028973772,8.25726573574437e-24
BLNK,BLNK,blue,0.231483344922368,5.42717132445885e-06,0.303792087072056,1.64030244473269e-09,0.183087254318245,0.000346068401569817,-0.286434907081192,1.43032158283289e-08,0.0183927346015328,0.721509987074855,0.278797034622476,3.54470991228193e-08,0.22867031167697,7.09645045082435e-06,0.219759205429684,1.6231698937956e-05,0.311475384898076,6.0019779986946e-10,0.144935712689816,0.00475079682009091
TNFAIP8,TNFAIP8,blue,-0.232493509017093,4.92483372149147e-06,-0.306130257115827,1.21167489160403e-09,-0.0814758104851815,0.113774106102303,0.119283778022349,0.0203544627016468,0.109121341369037,0.0339325810807445,0.713226276012656,5.42369019083548e-60,0.0516820665578811,0.316268149013147,0.310808207266683,6.55709210527803e-10,0.268778123750396,1.1187650197072e-07,0.372012449738349,7.49422424398032e-14
PLBD1,PLBD1,blue,-0.23336258308207,4.52844683996043e-06,-0.246590949183584,1.21270809285289e-06,-0.062543535787287,0.225073987066977,0.169627135423842,0.000929526834384625,0.0879044655495701,0.0878772551934382,0.383202751259236,1.14157984669474e-14,-0.0869308830215003,0.0914634055754773,0.104484392673097,0.0423320573996696,0.181266358354487,0.000397204883576477,0.0901432608131582,0.080058650518509
INPP1,INPP1,blue,-0.235971069599756,3.51336653408469e-06,-0.194667347829422,0.000139682674266203,-0.0908888298303342,0.077583458355395,-0.173931911955313,0.00068291933821352,0.241804351874878,1.97066178075556e-06,0.365902167422777,2.03148886168054e-13,-0.0309309104954555,0.548827897256741,0.417461791569159,2.25570846100921e-17,0.16669257821105,0.00114222287206019,0.260242527277536,2.87254247829764e-07
ADRBK2,ADRBK2,blue,0.236052130141714,3.48560158339207e-06,0.244967562492185,1.43138419244726e-06,0.342694240322115,7.42821311283109e-12,-0.132229236469904,0.0100639024198433,0.088290685722055,0.0864862974144989,0.287749915881594,1.22002989034165e-08,0.163649080989263,0.00140942244622197,0.209264897732269,4.12097775354634e-05,0.138478607610766,0.00700896872658175,0.0505237461326712,0.327250815243194
FLJ23867,FLJ23867,blue,-0.236830727887767,3.2293751359256e-06,-0.209716567521826,3.96271891132028e-05,-0.169283197914853,0.000952412208958974,0.147858488672709,0.00396380088118557,0.158722770017944,0.00196582242775438,-0.177504847007075,0.000525848402182181,-0.181204946258733,0.000399046301331208,-0.107508228222868,0.0366775562546245,-0.201227365603649,8.15758817018963e-05,-0.11262170309814,0.0285725791014337
EMB,EMB,blue,0.239185811581215,2.55933392236584e-06,0.251050565058335,7.64494924917704e-07,0.242993635557834,1.74835015598985e-06,-0.273875202688608,6.2705701200049e-08,-0.0563753413073971,0.274261439711284,0.363651209039099,2.9178063729621e-13,0.0728882454107561,0.157274462371862,0.277384365836008,4.18006051795379e-08,0.300564192413353,2.48088993266175e-09,0.164994808093369,0.00128489107518641
TMOD2,TMOD2,blue,-0.241655970078262,2.00022614610322e-06,-0.273803366743638,6.32246801898763e-08,0.211010215503181,3.54062926093705e-05,0.129190840377396,0.0119376563260751,0.282246695128417,2.36066654177066e-08,0.243902545485202,1.59484795304946e-06,0.0395265555005722,0.443534465500308,0.249051341800542,9.4118604876401e-07,-0.058392614739622,0.257429009252371,0.208645301321297,4.34781370637319e-05
TRAF1,TRAF1,blue,-0.24647887108414,1.22671382058199e-06,-0.291730377540649,7.50149113517376e-09,-0.10265960397271,0.0460872746599212,0.0991331090284065,0.0541380292632884,0.189679175696334,0.000207833910303739,0.728339482539644,1.05186626736882e-63,0.316615393210962,3.01366776708736e-10,0.22114028884647,1.43095775585179e-05,0.362951581521317,3.26346269486568e-13,0.179789679459876,0.000443747792284906
ZNF518B,ZNF518B,blue,-0.247852016603939,1.06531772020998e-06,-0.31054948415445,6.78551863225008e-10,0.0216586038059605,0.674671012396779,0.182391240964691,0.000364843743468338,0.182048626652039,0.000374430410409454,0.232887899197971,4.74101468875415e-06,0.0822915943432625,0.110189308350435,0.0518706332515883,0.314503319939083,-0.00491958059313041,0.924051620030643,0.114207358999404,0.026394308404189
ZFP36L2,ZFP36L2,blue,-0.247938148004606,1.05590372908127e-06,-0.226728963401122,8.52246293012805e-06,-0.128580091708628,0.0123494908610333,-0.216473470113776,2.18370777146492e-05,0.274136016923355,6.08557842874554e-08,0.492931939482144,1.54788701803522e-24,0.0700450857080285,0.174149281394215,0.445250325296155,8.32662435781963e-20,0.111033227133294,0.0309075739405574,0.521612428686106,9.23565401892238e-28
RASSF2,RASSF2,blue,-0.248529957021989,9.93343493445811e-07,-0.311511351945204,5.97338690575909e-10,0.0802128689534522,0.11950350498842,0.01432574998285,0.781306987931964,0.172672788836472,0.000747920648119077,0.723204941976063,2.0458035862589e-62,0.0632260202501555,0.220044240292752,0.419891478988682,1.41063641782138e-17,0.0924803673679573,0.0725073434936911,0.520497973386804,1.24894208133303e-27
TREM2,TREM2,blue,0.248822870988764,9.63709785727009e-07,0.266049386987454,1.51782503449532e-07,0.00200693665632371,0.968977994943596,-0.378386072341898,2.58893629900483e-14,-0.15790369593103,0.00207577793833147,0.435349806413661,6.50185695736455e-19,0.00206017085890603,0.968155562727474,0.318548403127086,2.31785949419766e-10,0.283843511161395,1.95206327901262e-08,0.39152303022826,2.68697459848552e-15
FAM115C,FAM115C,blue,-0.249162712174648,9.3039048417065e-07,-0.271606891515752,8.12530149811691e-08,-0.0701941278461281,0.173232502838797,0.113493519326652,0.0273565853694031,0.122683260185635,0.0170162426099719,0.183788060970034,0.000328076400092425,0.052098272882388,0.312381408879982,0.166388623116182,0.00116664178477809,-0.0476030074137119,0.356024734071208,0.194668364807067,0.000139671216225664
SLC43A2,SLC43A2,blue,-0.249182368120411,9.28497525967409e-07,-0.250725001198101,7.90918886758402e-07,-0.253502346341252,5.90995061634124e-07,0.0625168807424801,0.225272074503062,0.117695777930912,0.0220997732481202,0.308881035687734,8.45554872841105e-10,0.000448442768981997,0.99306659121819,0.106972608559714,0.0376297044839783,0.106300188049524,0.0388546183963055,0.138636733725828,0.00694381457119023
MAP3K5,MAP3K5,blue,-0.251187132531102,7.53664636031512e-07,-0.256628883920519,4.23978097409341e-07,0.0693134807016646,0.178701872448223,0.0325674723093151,0.527874167508491,0.0175976662133477,0.733080235520286,0.415509197373547,3.28038921320853e-17,-0.0666266665583152,0.19617820766895,0.173122279340509,0.000724086139216845,0.0626229120479164,0.22448483505254,0.268499654782365,1.15432046305327e-07
LPCAT2,LPCAT2,blue,-0.254898999736962,5.0978151468562e-07,-0.310690419667417,6.66014473454214e-10,0.0483656818047928,0.348362148249017,0.0263965960918317,0.608932432512766,0.104796887760712,0.0417155612492062,0.502653551022046,1.35149984111862e-25,-0.116198975159777,0.023862083462497,0.368278986870891,1.3817793969915e-13,-0.00424961065087665,0.934369501470579,0.5146848122122,5.92189568748575e-27
PAQR8,PAQR8,blue,-0.255913592005894,4.57625117953599e-07,-0.281668210568241,2.52818488989067e-08,0.0124946469425598,0.808680510861732,0.032371526078428,0.530361400363971,0.291414725319955,7.79861102419905e-09,0.573900070184623,1.70911885541086e-34,0.0393857797124868,0.445160924033269,0.339815149818307,1.1375772003735e-11,0.141193025363942,0.00596311326982835,0.412449726099804,5.87003568520727e-17
ETS1,ETS1,blue,-0.258199378614842,3.58240496691077e-07,-0.291355928272114,7.85520125227218e-09,0.103024330968403,0.0453151389456986,-0.0154551044788567,0.764555297504843,0.116104455744852,0.023977334535061,0.734610926341966,2.55286118636525e-65,-0.0576363122815971,0.263654071237077,0.608634356574611,1.11505615905683e-39,0.229546827671939,6.52992355540689e-06,0.56984368621111,6.29062977143264e-34
EPB41L2,EPB41L2,blue,-0.258202621447386,3.58115484561276e-07,-0.263635313077263,1.98244648051333e-07,0.200427650173573,8.7185103892375e-05,-0.0109605108467326,0.831797086491648,0.252756319141807,6.39325560986872e-07,0.535879186176204,1.75366415988342e-29,-0.0592979466828759,0.250111812545711,0.361097308424681,4.38503027988907e-13,0.0789796305558601,0.125313009962575,0.48237083874495,2.00622066577873e-23
ARID5A,ARID5A,blue,-0.259188232325243,3.22001698119931e-07,-0.159546917161623,0.00186058499778617,-0.260374381034294,2.8317120088644e-07,-0.206635648859144,5.16745844354658e-05,0.177406582439871,0.000529677238887669,0.287111119067299,1.31814733066145e-08,0.0715285416216825,0.165183880131921,0.273164867149256,6.80233332268122e-08,0.0900803196622274,0.0802704997363629,0.222290550165455,1.2875741658938e-05
FES,FES,blue,-0.259583148548277,3.08537236359888e-07,-0.242824563262805,1.77842233785848e-06,-0.147623766496141,0.00402234671844322,-0.111304110516328,0.030498212967453,0.315466860351693,3.51924221829317e-10,0.461751440640295,2.3254774126193e-21,0.155560165926531,0.0024221410176205,0.342613966871599,7.51745817304235e-12,0.173288759829006,0.000715438208969294,0.352770628606778,1.6140360536673e-12
